sampleId,weightG,standardDeflectionMm,collecting,measurementMethod,detectStatus,usedPointCount,rmsePx,inlierRatio,quality,timeSec,rawMm,unscaledRawMm,filteredMm,baselineMm,deflectionCm,confidence,status,measurementPositionPx,measurementPxPerMm
sample_003_150g,150.0,0.52,1,homography,fallback-aruco,12,0.39638933539390564,1.0,0.8754061997681856,13.930066935221316,0.6369100093841553,0.6369100093841553,0.6049290246295704,76.82726988196373,0.06049290246295704,0.6,tracking:target-only-static-unavailable,243.25,3.142181576763386
sample_003_150g,150.0,0.52,1,homography,fallback-aruco,12,0.39369744062423706,1.0,0.8757090379297733,13.963400268554649,0.6369100093841553,0.6369100093841553,0.6049290246295704,76.82726988196373,0.06049290246295704,0.6,tracking:target-only-static-unavailable,243.25,3.142181576763386
sample_003_150g,150.0,0.52,1,homography,fallback-aruco,12,0.39311468601226807,1.0,0.8757745978236199,13.996733601887982,0.6369100093841553,0.6369100093841553,0.6049290246295704,76.82726988196373,0.06049290246295704,0.6,tracking:target-only-static-unavailable,243.25,3.1415786029811823
sample_003_150g,150.0,0.52,1,homography,fallback-aruco,12,0.3974059224128723,1.0,0.8752918337285519,14.030066935221315,0.6369100093841553,0.6369100093841553,0.6049290246295704,76.82726988196373,0.06049290246295704,0.6,tracking:target-only-static-unavailable,243.25,3.1415786029811823
sample_003_150g,150.0,0.52,1,homography,fallback-aruco,12,0.39139237999916077,1.0,0.8759683572500944,14.063400268554648,0.6369100093841553,0.6369100093841553,0.6049290246295704,76.82726988196373,0.06049290246295704,0.6,tracking:target-only-static-unavailable,243.25,3.142181576763386
sample_003_150g,150.0,0.52,1,homography,fallback-aruco,12,0.39386942982673645,1.0,0.8756896891444922,14.096733601887982,0.6369100093841553,0.6369100093841553,0.6049290246295704,76.82726988196373,0.06049290246295704,0.6,tracking:target-only-static-unavailable,243.25,3.142181576763386
sample_003_150g,150.0,0.52,1,homography,fallback-aruco,12,0.39379358291625977,1.0,0.8756982219219208,14.130066935221315,0.6369100093841553,0.6369100093841553,0.6049290246295704,76.82726988196373,0.06049290246295704,0.6,tracking:target-only-static-unavailable,243.25,3.142181576763386
sample_003_150g,150.0,0.52,1,homography,fallback-aruco,12,0.39471808075904846,1.0,0.875594215914607,14.163400268554648,0.6369100093841553,0.6369100093841553,0.6049290246295704,76.82726988196373,0.06049290246295704,0.6,tracking:target-only-static-unavailable,243.25,3.142181576763386
sample_003_150g,150.0,0.52,1,homography,fallback-aruco,12,0.4001121520996094,1.0,0.8749873828887939,14.196733601887981,0.6369100093841553,0.6369100093841553,0.6049290246295704,76.82726988196373,0.06049290246295704,0.6,tracking:target-only-static-unavailable,243.25,3.142181576763386
sample_003_150g,150.0,0.52,1,homography,fallback-aruco,12,0.40153712034225464,1.0,0.8748270739614964,14.230066935221314,0.6369100093841553,0.6369100093841553,0.6049290246295704,76.82726988196373,0.06049290246295704,0.6,tracking:target-only-static-unavailable,243.25,3.142181576763386
sample_003_150g,150.0,0.52,1,homography,fallback-aruco,12,0.3999013900756836,1.0,0.8750110936164855,14.263400268554648,0.6369100093841553,0.6369100093841553,0.6049290246295704,76.82726988196373,0.06049290246295704,0.6,tracking:target-only-static-unavailable,243.25,3.142181576763386
sample_003_150g,150.0,0.52,1,homography,fallback-aruco,12,0.39982056617736816,1.0,0.8750201863050461,14.296733601887981,0.6369100093841553,0.6369100093841553,0.6049290246295704,76.82726988196373,0.06049290246295704,0.6,tracking:target-only-static-unavailable,243.25,3.142181576763386
sample_003_150g,150.0,0.52,1,homography,fallback-aruco,12,0.4027195870876312,1.0,0.8746940464526415,14.330066935221314,0.6369100093841553,0.6369100093841553,0.6049290246295704,76.82726988196373,0.06049290246295704,0.6,tracking:target-only-static-unavailable,243.25,3.142181576763386
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.3942776620388031,1.0,0.8756437630206346,15.936422697702998,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.40985095500946045,1.0,0.8738917675614356,15.969756031036331,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.4071156084537506,1.0,0.874199494048953,16.003089364369664,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.40186968445777893,1.0,0.8747896604984998,16.036422697703,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.4018513858318329,1.0,0.8747917190939188,16.069756031036334,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.3963538706302643,1.0,0.8754101895540952,16.10308936436967,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.4044947028160095,1.0,0.874494345933199,16.136422697703004,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.39955833554267883,1.0,0.8750496872514486,16.16975603103634,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.3924556374549866,1.0,0.8758487407863139,16.203089364369674,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.39208510518074036,1.0,0.8758904256671667,16.23642269770301,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.3916471302509308,1.0,0.8759396978467703,16.269756031036344,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.39193984866142273,1.0,0.8759067670255899,16.30308936436968,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.3919535279273987,1.0,0.8759052281081676,16.336422697703014,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.396936297416687,1.0,0.8753446665406227,16.36975603103635,1.6718887746334077,1.6718887746334077,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.5,3.1310603910451293
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.39659255743026733,1.0,0.8753833372890949,16.403089364369684,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.3954673707485199,1.0,0.8755099207907915,16.43642269770302,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.3972936272621155,1.0,0.875304466933012,16.469756031036354,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.39935559034347534,1.0,0.8750724960863591,16.50308936436969,1.6718887746334077,1.6718887746334077,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.5,3.1310603910451293
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.39312347769737244,1.0,0.8757736087590456,16.536422697703024,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.3955190181732178,1.0,0.8755041104555129,16.56975603103636,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.40209561586380005,1.0,0.8747642432153225,16.603089364369694,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.39262688159942627,1.0,0.8758294758200645,16.63642269770303,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.393487811088562,1.0,0.8757326212525368,16.669756031036364,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.3952923119068146,1.0,0.8755296149104833,16.7030893643697,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.39416220784187317,1.0,0.8756567516177892,16.736422697703034,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.4079160988330841,1.0,0.874109438881278,16.76975603103637,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.40777260065078735,1.0,0.8741255824267864,16.803089364369704,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.3947305679321289,1.0,0.8755928111076355,16.83642269770304,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.3987928330898285,1.0,0.8751358062773943,16.869756031036374,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.4032030701637268,1.0,0.8746396546065808,16.90308936436971,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.39684951305389404,1.0,0.875354429781437,16.936422697703044,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.41448426246643066,1.0,0.8733705204725265,16.96975603103638,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.40070459246635437,1.0,0.8749207333475352,17.003089364369714,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.39696502685546875,1.0,0.8753414344787597,17.03642269770305,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.40065401792526245,1.0,0.874926422983408,17.069756031036384,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.4016835689544678,1.0,0.8748105984926223,17.10308936436972,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.4032477140426636,1.0,0.8746346321702003,17.136422697703054,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.40187016129493713,1.0,0.8747896068543196,17.16975603103639,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.40046048164367676,1.0,0.8749481958150863,17.203089364369724,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.4034787118434906,1.0,0.8746086449176073,17.23642269770306,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.40858709812164307,1.0,0.8740339514613151,17.269756031036394,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.40929925441741943,1.0,0.8739538338780403,17.30308936436973,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.40791627764701843,1.0,0.8741094187647104,17.336422697703064,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.40716686844825745,1.0,0.874193727299571,17.3697560310364,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.40803956985473633,1.0,0.8740955483913421,17.403089364369734,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.40643930435180664,1.0,0.8742755782604218,17.43642269770307,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.4067823588848114,1.0,0.8742369846254586,17.469756031036404,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.4081611633300781,1.0,0.8740818691253661,17.50308936436974,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.4078276753425598,1.0,0.8741193865239619,17.536422697703074,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.4004403054714203,1.0,0.8749504656344652,17.56975603103641,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.4040693938732147,1.0,0.8745421931892633,17.603089364369744,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.40792933106422424,1.0,0.8741079502552748,17.63642269770308,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.4098469913005829,1.0,0.8738922134786844,17.669756031036414,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.4112847149372101,1.0,0.8737304695695639,17.70308936436975,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.4021669626235962,1.0,0.8747562167048454,17.736422697703084,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.4042988717556,1.0,0.874516376927495,17.76975603103642,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.4033963680267334,1.0,0.8746179085969924,17.803089364369754,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.40897491574287415,1.0,0.8739903219789266,17.83642269770309,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.4047541320323944,1.0,0.8744651601463557,17.869756031036424,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.4066990613937378,1.0,0.8742463555932044,17.90308936436976,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.40717190504074097,1.0,0.8741931606829166,17.936422697703094,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.40496742725372314,1.0,0.8744411644339561,17.96975603103643,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.408326119184494,1.0,0.8740633115917443,18.003089364369764,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.40607795119285583,1.0,0.8743162304908038,18.0364226977031,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.4071127772331238,1.0,0.8741998125612735,18.069756031036434,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_004_350g,350.0,1.44,1,homography,fallback-aruco,12,0.4012812077999115,1.0,0.8748558641225099,18.10308936436977,1.5922750234603882,1.5922750234603882,1.4698924120854664,76.82726988196373,0.14698924120854664,0.6,tracking:target-only-static-unavailable,246.25,3.1420725912990974
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.4099882245063782,1.0,0.8738763247430325,19.11636045773835,3.025322544574738,3.025322544574738,2.583124292017683,76.82726988196373,0.25831242920176833,0.6,tracking:target-only-static-unavailable,250.75,3.119707146631377
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.4073963463306427,1.0,0.8741679110378027,19.149693791071684,2.9457087934017183,2.9457087934017183,2.583124292017683,76.82726988196373,0.25831242920176833,0.6,tracking:target-only-static-unavailable,250.5,3.1306656630950753
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.3988432288169861,1.0,0.875130136758089,19.18302712440502,3.025322544574738,3.025322544574738,2.583124292017683,76.82726988196373,0.25831242920176833,0.6,tracking:target-only-static-unavailable,250.75,3.119707146631377
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.4099416732788086,1.0,0.8738815617561341,19.216360457738354,3.025322544574738,3.025322544574738,2.583124292017683,76.82726988196373,0.25831242920176833,0.6,tracking:target-only-static-unavailable,250.75,3.119707146631377
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.4049425721168518,1.0,0.8744439606368541,19.24969379107169,3.025322544574738,3.025322544574738,2.583124292017683,76.82726988196373,0.25831242920176833,0.6,tracking:target-only-static-unavailable,250.75,3.12022816930348
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.415589839220047,1.0,0.8732461430877446,19.283027124405024,3.025322544574738,3.025322544574738,2.583124292017683,76.82726988196373,0.25831242920176833,0.6,tracking:target-only-static-unavailable,250.75,3.121635916365572
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.4079110622406006,1.0,0.8741100054979324,19.31636045773836,2.9457087934017183,2.9457087934017183,2.583124292017683,76.82726988196373,0.25831242920176833,0.6,tracking:target-only-static-unavailable,250.5,3.1326758626520532
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.4067921042442322,1.0,0.8742358882725239,19.349693791071694,3.025322544574738,3.025322544574738,2.583124292017683,76.82726988196373,0.25831242920176833,0.6,tracking:target-only-static-unavailable,250.75,3.121635916365572
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.4093179702758789,1.0,0.8739517283439636,19.38302712440503,2.9457087934017183,2.9457087934017183,2.583124292017683,76.82726988196373,0.25831242920176833,0.6,tracking:target-only-static-unavailable,250.5,3.1306656630950753
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.408970445394516,1.0,0.8739908248931169,19.416360457738364,3.025322544574738,3.025322544574738,2.583124292017683,76.82726988196373,0.25831242920176833,0.6,tracking:target-only-static-unavailable,250.75,3.121635916365572
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.4054073095321655,1.0,0.8743916776776314,19.4496937910717,3.025322544574738,3.025322544574738,2.78778706476293,76.82726988196373,0.278778706476293,0.6,tracking:target-only-static-unavailable,250.75,3.121635916365572
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.3969722390174866,1.0,0.8753406231105327,19.483027124405034,3.025322544574738,3.025322544574738,2.78778706476293,76.82726988196373,0.278778706476293,0.6,tracking:target-only-static-unavailable,250.75,3.119707146631377
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.41198137402534485,1.0,0.8736520954221486,19.51636045773837,3.025322544574738,3.025322544574738,2.78778706476293,76.82726988196373,0.278778706476293,0.6,tracking:target-only-static-unavailable,250.75,3.121635916365572
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.40134042501449585,1.0,0.8748492021858693,19.549693791071704,3.025322544574738,3.025322544574738,2.78778706476293,76.82726988196373,0.278778706476293,0.6,tracking:target-only-static-unavailable,250.75,3.119707146631377
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.40467268228530884,1.0,0.8744743232429028,19.58302712440504,3.025322544574738,3.025322544574738,2.78778706476293,76.82726988196373,0.278778706476293,0.6,tracking:target-only-static-unavailable,250.75,3.119707146631377
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.4060302972793579,1.0,0.8743215915560721,19.616360457738374,3.025322544574738,3.025322544574738,2.78778706476293,76.82726988196373,0.278778706476293,0.6,tracking:target-only-static-unavailable,250.75,3.12022816930348
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.4027310311794281,1.0,0.8746927589923142,19.64969379107171,3.025322544574738,3.025322544574738,2.78778706476293,76.82726988196373,0.278778706476293,0.6,tracking:target-only-static-unavailable,250.75,3.12022816930348
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.40303367376327515,1.0,0.8746587117016315,19.683027124405044,3.025322544574738,3.025322544574738,2.78778706476293,76.82726988196373,0.278778706476293,0.6,tracking:target-only-static-unavailable,250.75,3.119707146631377
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.4072757661342621,1.0,0.8741814763098955,19.71636045773838,3.025322544574738,3.025322544574738,2.78778706476293,76.82726988196373,0.278778706476293,0.6,tracking:target-only-static-unavailable,250.75,3.119707146631377
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.40768828988075256,1.0,0.8741350673884153,19.749693791071714,3.025322544574738,3.025322544574738,2.78778706476293,76.82726988196373,0.278778706476293,0.6,tracking:target-only-static-unavailable,250.75,3.119707146631377
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.4062599837779999,1.0,0.874295751824975,19.78302712440505,3.025322544574738,3.025322544574738,2.78778706476293,76.82726988196373,0.278778706476293,0.6,tracking:target-only-static-unavailable,250.75,3.119707146631377
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.396059513092041,1.0,0.8754433047771454,19.816360457738384,3.025322544574738,3.025322544574738,2.78778706476293,76.82726988196373,0.278778706476293,0.6,tracking:target-only-static-unavailable,250.75,3.12022816930348
sample_005_650g,650.0,2.8,1,homography,fallback-aruco,12,0.4048379957675934,1.0,0.8744557254761457,19.84969379107172,3.025322544574738,3.025322544574738,2.78778706476293,76.82726988196373,0.278778706476293,0.6,tracking:target-only-static-unavailable,250.75,3.119707146631377
