sampleId,weightG,standardDeflectionMm,collecting,measurementMethod,detectStatus,usedPointCount,rmsePx,inlierRatio,staticAxisSource,staticPlaneTiltDeg,staticRollDeg,staticPoseRmsePx,quality,timeSec,rawMm,unscaledRawMm,filteredMm,baselineMm,deflectionCm,confidence,status,measurementPositionPx,measurementPxPerMm
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.19448375701904297,1.0,pose,5.309742438198482,1.7564153803682714,0.303851455450058,0.8981205773353577,12.646993525822923,14.332780773824329,14.332780773824329,14.273158492230086,489.71860155838004,1.4273158492230087,0.6,tracking:static-pose,614.9672241210938,1.8257114317467598
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.19183394312858582,1.0,pose,5.305625055733841,1.753677277915948,0.29844313859939575,0.898418681398034,12.680326859156256,14.345818956433156,14.345818956433156,14.273158492230086,489.71860155838004,1.4273158492230087,0.6,tracking:static-pose,614.9910888671875,1.8265548411866015
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.18421252071857452,1.0,pose,5.302297566572504,1.7431802370896687,0.2838529944419861,0.8992760914191603,12.71366019248959,14.298234591771273,14.298234591771273,14.273158492230086,489.71860155838004,1.4273158492230087,0.6,tracking:static-pose,614.9039916992188,1.8245176166723593
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.1802910417318344,1.0,pose,5.312015888509918,1.7446512093891917,0.2760694921016693,0.8997172578051685,12.746993525822923,14.283028936350236,14.283028936350236,14.273158492230086,489.71860155838004,1.4273158492230087,0.6,tracking:static-pose,614.8761596679688,1.8246936681454287
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.17147819697856903,1.0,pose,5.254781387180829,1.7533325213952204,0.26400652527809143,0.9007087028399109,12.780326859156256,14.26618933988615,14.26618933988615,14.273158492230086,489.71860155838004,1.4273158492230087,0.6,tracking:static-pose,614.8453369140625,1.824679220802724
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.17471858859062195,1.0,pose,5.23494324969599,1.7538334409990874,0.27354696393013,0.900344158783555,12.81366019248959,14.26905707314538,14.26905707314538,14.273158492230086,489.71860155838004,1.4273158492230087,0.6,tracking:static-pose,614.8505859375,1.8247451088933648
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.17969924211502075,1.0,pose,5.234538302906107,1.7542096678062196,0.28051072359085083,0.8997838352620601,12.846993525822922,14.281928527076346,14.281928527076346,14.273158492230086,489.71860155838004,1.4273158492230087,0.6,tracking:static-pose,614.8741455078125,1.8252720672410387
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.19713659584522247,1.0,pose,5.258219375162852,1.7505094039367393,0.3076001703739166,0.8978221329674124,12.880326859156256,14.310739242610941,14.310739242610941,14.273158492230086,489.71860155838004,1.4273158492230087,0.6,tracking:static-pose,614.9268798828125,1.8256189331079724
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.16758814454078674,1.0,pose,5.256406948129646,1.7516116211609776,0.26151153445243835,0.9011463337391615,12.913660192489589,14.250550189902672,14.250550189902672,14.273158492230086,489.71860155838004,1.4273158492230087,0.6,tracking:static-pose,614.8167114257812,1.824716847876543
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.16580162942409515,1.0,pose,5.2595931837627115,1.7502581963149275,0.2596634030342102,0.9013473166897893,12.946993525822922,14.267623206515765,14.267623206515765,14.273158492230086,489.71860155838004,1.4273158492230087,0.6,tracking:static-pose,614.8479614257812,1.8247314545849254
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.17166036367416382,1.0,pose,5.226069081182844,1.756037342317382,0.2684345543384552,0.9006882090866565,12.980326859156255,14.24984992945565,14.24984992945565,14.273158492230086,489.71860155838004,1.4273158492230087,0.6,tracking:static-pose,614.8154296875,1.8251437142106948
